produto_texto,qtde_kg,PIB_total_(dolar_corrente),população_total,PIB_per_capita,taxa_crescimento_PIB,taxa_inflação_(CPI),expectativa_vida,taxa_alfabetização,exportacao_abs,importacao_abs,IDH_estimado,pais_cat,valor_dolar_ajustado,qtde_lag1,valor_ajustado_lag1,PIB_lag1,exportacao_abs_lag1,importacao_Abs_lag1,taxa_inflação_(CPI)_lag1
Espumantes,737,1256300182879.73,124573711.0,10084.7937562021,1.97208210249194,4.89935015356551,74.301,95.0,49050896954544.01,51720284554286.35,0.8208532228193958,cat_A,3093.079699092419,95328.0,34525.69982022967,1190721475906.0,44668830968740.805,46959718124576.28,6.04145724018986
Suco de uva,24173,1256300182879.73,124573711.0,10084.7937562021,1.97208210249194,4.89935015356551,74.301,95.0,49050896954544.01,51720284554286.35,0.8208532228193958,cat_A,82546.25216342039,76435.0,357530.21149640996,1256300182879.73,49050896954544.01,51720284554286.35,4.89935015356551
Vinhos de mesa,2748,1256300182879.73,124573711.0,10084.7937562021,1.97208210249194,4.89935015356551,74.301,95.0,49050896954544.01,51720284554286.35,0.8208532228193958,cat_A,12172.442886896823,664.0,2933.1559562663188,1256300182879.73,49050896954544.01,51720284554286.35,4.89935015356551
Suco de uva,24602,1304106203694.81,125762982.0,10369.5553568761,-0.392690521579212,3.63596142127046,74.53,95.0,50246756632043.45,50771881954977.2,0.8208532228193958,cat_A,83176.53583121134,24173.0,82546.25216342039,1256300182879.73,49050896954544.01,51720284554286.35,4.89935015356551
Vinhos de mesa,4,1304106203694.81,125762982.0,10369.5553568761,-0.392690521579212,3.63596142127046,74.53,95.0,50246756632043.45,50771881954977.2,0.8208532228193958,cat_A,4.907966533284831,2748.0,12172.442886896823,1304106203694.81,50246756632043.45,50771881954977.2,3.63596142127046
Suco de uva,46857,1121064767261.88,126799054.0,8841.27075003163,-8.3540345574586,3.39683415570006,70.449,95.0,43985393282796.53,42173541325895.89,0.7932762724378573,cat_A,136303.47072574196,24602.0,83176.53583121134,1304106203694.81,50246756632043.45,50771881954977.2,3.63596142127046
Vinhos de mesa,24,1121064767261.88,126799054.0,8841.27075003163,-8.3540345574586,3.39683415570006,70.449,95.0,43985393282796.53,42173541325895.89,0.7932762724378573,cat_A,273.9207916201398,4.0,4.907966533284831,1121064767261.88,43985393282796.53,42173541325895.89,3.39683415570006
Suco de uva,8829,1316569466932.59,127648148.0,10314.0506741437,6.04848344290505,5.68920847683753,69.75,95.0,53412161056545.445,55954339829782.414,0.7932762724378573,cat_A,24528.333512935013,46857.0,136303.47072574196,1121064767261.88,43985393282796.53,42173541325895.89,3.39683415570006
Vinhos de mesa,9,1316569466932.59,127648148.0,10314.0506741437,6.04848344290505,5.68920847683753,69.75,95.0,53412161056545.445,55954339829782.414,0.7932762724378573,cat_A,2.3153042772262613,24.0,273.9207916201398,1316569466932.59,53412161056545.445,55954339829782.414,5.68920847683753
Suco de uva,4516,1464312692331.58,128613117.0,11385.4070757929,3.68911109348025,7.8962761916855,73.973,95.0,62573206025631.86,66853130933779.25,0.7932762724378573,cat_A,11615.887967060193,8829.0,24528.333512935013,1316569466932.59,53412161056545.445,55954339829782.414,5.68920847683753
Vinhos de mesa,6,1464312692331.58,128613117.0,11385.4070757929,3.68911109348025,7.8962761916855,73.973,95.0,62573206025631.86,66853130933779.25,0.7932762724378573,cat_A,35.371809810186065,9.0,2.3153042772262613,1464312692331.58,62573206025631.86,66853130933779.25,7.8962761916855
Uvas frescas,30,1789114434843.46,129739759.0,13790.0243428344,3.19998116598492,5.52796087314389,75.069,95.0,64375433974199.664,66512198431902.4,0.7932762724378573,cat_A,80.30056251681971,0.0,0.0,1464312692331.58,62573206025631.86,66853130933779.25,7.8962761916855
Vinhos de mesa,3,1789114434843.46,129739759.0,13790.0243428344,3.19998116598492,5.52796087314389,75.069,95.0,64375433974199.664,66512198431902.4,0.7932762724378573,cat_A,19.560393433584288,6.0,35.371809810186065,1789114434843.46,64375433974199.664,66512198431902.4,5.52796087314389
Suco de uva,4065,6583526860.58062,19392475.0,339.488737800648,7.21770086569656,0.0,51.383,48.0,150182453169.83456,311772829310.1749,0.3497644256671679,cat_C,4961.05972826087,0.0,0.0,0.0,0.0,0.0,0.0
Suco de uva,3850,7937255565.35765,19840313.0,400.056973161545,8.20470494788577,0.0,51.855,48.0,209342047104.99316,362553092169.9387,0.3497644256671679,cat_C,4324.225283218634,4065.0,4961.05972826087,6583526860.58062,150182453169.83456,311772829310.1749,0.0
Suco de uva,16726,8868504899.94673,20304569.0,436.773856167384,6.31202378023193,6.42755278070087,52.322,48.0,247145399162.6112,391469084663.1964,0.3497644256671679,cat_C,15816.157619047619,3850.0,4324.225283218634,7937255565.35765,209342047104.99316,362553092169.9387,0.0
Suco de uva,477,16168055475.4449,31707800.0,509.907829475551,2.37743572761507,6.40847652975692,60.268,60.0,652389098602.3066,1159709816390.4385,0.4454306459901345,cat_C,510.5245931283906,16726.0,15816.157619047619,8868504899.94673,247145399162.6112,391469084663.1964,6.42755278070087
Vinhos de mesa,383,18883528581.3734,32656246.0,578.251663751351,4.36445074535436,10.2794018093421,63.011,60.0,940908498562.5792,1613647286950.8225,0.4454306459901345,cat_C,2065.499318309956,0.0,0.0,16168055475.4449,652389098602.3066,1159709816390.4385,6.40847652975692
Uvas frescas,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_D,35.58275736631502,0.0,0.0,0.0,0.0,0.0,0.0
Suco de uva,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_D,44.84543933604059,0.0,0.0,0.0,0.0,0.0,0.0
Uvas frescas,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_D,71.51029515747013,20.0,35.58275736631502,0.0,0.0,0.0,0.0
Uvas frescas,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_D,18.18058351461105,0.0,0.0,0.0,0.0,0.0,0.0
Vinhos de mesa,9,5542054181.12616,622028.0,8909.6538759126,4.06294499167197,0.361563704540767,76.6829268292683,98.5344009399414,243000447777.90182,360222097839.47144,0.8407196563216857,cat_D,56.44161513277555,0.0,0.0,0.0,0.0,0.0,0.0
Uvas frescas,40,4769996866.00758,621306.0,7677.37132106817,-15.3068937570407,-0.255655699848551,75.9317073170732,98.5344009399414,124004102680.98828,291014330892.6183,0.8407196563216857,cat_D,178.1697184431883,0.0,0.0,5542054181.12616,243000447777.90182,360222097839.47144,0.361563704540767
Vinhos de mesa,9,4769996866.00758,621306.0,7677.37132106817,-15.3068937570407,-0.255655699848551,75.9317073170732,98.5344009399414,124004102680.98828,291014330892.6183,0.8407196563216857,cat_D,24.2407780194814,9.0,56.44161513277555,4769996866.00758,124004102680.98828,291014330892.6183,-0.255655699848551
Espumantes,9,5861427505.12493,619211.0,9465.96153027794,13.0434642521552,2.41080198403165,73.8243902439024,98.9800033569336,251070469151.6327,364555222108.00586,0.8259043545869633,cat_D,27.783651326715137,0.0,0.0,4769996866.00758,124004102680.98828,291014330892.6183,-0.255655699848551
Suco de uva,12,5861427505.12493,619211.0,9465.96153027794,13.0434642521552,2.41080198403165,73.8243902439024,98.9800033569336,251070469151.6327,364555222108.00586,0.8259043545869633,cat_D,13.891825663357569,0.0,0.0,5861427505.12493,251070469151.6327,364555222108.00586,2.41080198403165
Uvas frescas,33,5861427505.12493,619211.0,9465.96153027794,13.0434642521552,2.41080198403165,73.8243902439024,98.9800033569336,251070469151.6327,364555222108.00586,0.8259043545869633,cat_D,126.18408310883125,40.0,178.1697184431883,5861427505.12493,251070469151.6327,364555222108.00586,2.41080198403165
Vinhos de mesa,14,5861427505.12493,619211.0,9465.96153027794,13.0434642521552,2.41080198403165,73.8243902439024,98.9800033569336,251070469151.6327,364555222108.00586,0.8259043545869633,cat_D,75.24738900985349,9.0,24.2407780194814,5861427505.12493,251070469151.6327,364555222108.00586,2.41080198403165
Suco de uva,46,7248374837.72056,1966582.0,3685.77299991587,2.52926265819022,2.28194607024307,52.557,85.0,292896507936.1097,291905130484.51227,0.5713590702939247,cat_D,128.4952380952381,0.0,0.0,0.0,0.0,0.0,0.0
Suco de uva,90,8001779551.06323,1991888.0,4017.1834716928,7.07317531845825,4.96116689298916,53.183,85.0,363015400984.1733,331810879106.2637,0.5713590702939247,cat_D,248.95952380952383,46.0,128.4952380952381,7248374837.72056,292896507936.1097,291905130484.51227,2.28194607024307
Vinhos de mesa,340,8607431497.49471,2047056.0,4204.78555422749,2.64981203780268,9.0946430719281,54.74,76.4865875244141,461818271826.7249,568013550350.944,0.6114320759346694,cat_D,1051.9289466472833,0.0,0.0,8001779551.06323,363015400984.1733,331810879106.2637,4.96116689298916
Vinhos de mesa,24,8298687305.66354,5656601.0,1467.08019633408,-3.29129212830696,3.68700160498797,71.499,78.0,282003250456.6297,439932543862.39417,0.6087790145279496,cat_D,35.09201676167747,0.0,0.0,0.0,0.0,0.0,0.0
Espumantes,20,8758572306.31602,5737450.0,1526.56185349171,4.40964549908733,5.45513425887423,71.761,78.0,354431587020.8739,524614376017.0119,0.6087790145279496,cat_D,57.542833033716114,0.0,0.0,8298687305.66354,282003250456.6297,439932543862.39417,3.68700160498797
Espumantes,39,9774320144.00049,5819051.0,1679.71034177231,6.31747638326586,8.082387980991,72.033,78.0,440009852217.9668,653029043866.2843,0.6087790145279496,cat_D,27.891028234321308,20.0,57.542833033716114,8758572306.31602,354431587020.8739,524614376017.0119,5.45513425887423
Vinhos de mesa,259,36527862208.7133,69326532.0,526.895852928476,-5.76415839390285,21.7092457416665,45.348,95.0,0.0,0.0,0.0,cat_B,1948.5282975460125,0.0,0.0,0.0,0.0,0.0,0.0
Vinhos de mesa,30444,52058181853.8055,102372770.0,508.515905682785,4.63119294607692,44.588842715023,45.587,55.0,0.0,0.0,0.3875178744710427,cat_B,37805.89665716322,259.0,1948.5282975460125,36527862208.7133,0.0,0.0,21.7092457416665
Vinhos de mesa,450,56721051402.4732,105122069.0,539.573202297542,-2.03511877399136,57.1652528349217,45.783,55.0,0.0,0.0,0.3875178744710427,cat_B,972.5444429065744,30444.0,37805.89665716322,52058181853.8055,0.0,0.0,44.588842715023
Suco de uva,600,80399613063.6364,107935714.0,744.884247151377,-1.81492448525673,57.031708911966,45.748,55.0,0.0,0.0,0.3875178744710427,cat_B,1142.9963562753037,0.0,0.0,56721051402.4732,0.0,0.0,57.1652528349217
Vinhos de mesa,6666,80399613063.6364,107935714.0,744.884247151377,-1.81492448525673,57.031708911966,45.748,55.0,0.0,0.0,0.3875178744710427,cat_B,21484.098178137654,450.0,972.5444429065744,80399613063.6364,0.0,0.0,57.031708911966
Vinhos de mesa,6905,140919776986.364,110819428.0,1271.61617353199,-0.0726647639378797,72.8355022972637,45.87,55.0,0.0,0.0,0.3875178744710427,cat_B,24494.088582677166,6666.0,21484.098178137654,80399613063.6364,0.0,0.0,57.031708911966
Espumantes,16702,185730236700.0,113754779.0,1632.72469370276,4.19592404660108,29.2682926829271,45.833,55.0,0.0,0.0,0.3875178744710427,cat_B,76472.9397705545,0.0,0.0,140919776986.364,0.0,0.0,72.8355022972637
Vinhos de mesa,108,59145077039.1437,123047320.0,480.669363941805,0.584126892918917,6.61837339479756,46.609,55.0,0.0,0.0,0.3875178744710427,cat_B,1329.3183313325333,6905.0,24494.088582677166,185730236700.0,0.0,0.0,29.2682926829271
Vinhos de mesa,396,69171451627.2465,126382494.0,547.318298903379,5.01593475931159,6.93329215565161,47.143,55.0,0.0,0.0,0.3875178744710427,cat_B,1266.050261324042,108.0,1329.3183313325333,59145077039.1437,0.0,0.0,6.61837339479756
Suco de uva,72,95054059302.6995,133471989.0,712.164852077686,15.3291557409559,12.8765792031099,48.02,55.0,0.0,0.0,0.3875178744710427,cat_B,104.62112284602557,600.0,1142.9963562753037,69171451627.2465,0.0,0.0,6.93329215565161
Espumantes,1396,175670569969.346,145017253.0,1211.37703504386,6.43851652538319,17.8634933661605,49.538,55.0,0.0,0.0,0.4204932692601009,cat_B,4336.714285714285,16702.0,76472.9397705545,95054059302.6995,0.0,0.0,12.8765792031099
Vinhos de mesa,2025,175670569969.346,145017253.0,1211.37703504386,6.43851652538319,17.8634933661605,49.538,55.0,0.0,0.0,0.4204932692601009,cat_B,4176.095238095238,396.0,1266.050261324042,175670569969.346,0.0,0.0,17.8634933661605
Vinhos de mesa,7560,339476276257.793,157595014.0,2154.10543545364,6.7644727778017,11.5810751748252,50.748,51.0776596069336,0.0,0.0,0.4820974554608283,cat_B,15910.061076715141,2025.0,4176.095238095238,175670569969.346,0.0,0.0,17.8634933661605
Vinhos de mesa,41,295008835380.997,162049464.0,1820.48633854782,8.03692510099067,12.5378277304689,51.08,51.0776596069336,0.0,0.0,0.4820974554608283,cat_B,168.1492469830379,7560.0,15910.061076715141,339476276257.793,0.0,0.0,11.5810751748252
Espumantes,108,414466676831.16,171379598.0,2418.41316975875,5.30792420289512,10.8261371880017,51.49,51.0776596069336,0.0,0.0,0.4820974554608283,cat_B,705.6430143283291,1396.0,4336.714285714285,295008835380.997,0.0,0.0,12.5378277304689
Vinhos de mesa,54,414466676831.16,171379598.0,2418.41316975875,5.30792420289512,10.8261371880017,51.49,51.0776596069336,0.0,0.0,0.4820974554608283,cat_B,292.8557964603737,41.0,168.1492469830379,414466676831.16,0.0,0.0,10.8261371880017
Espumantes,388,463971018239.281,176200625.0,2633.19734671361,4.23006117493168,12.2242413020583,51.688,51.0776596069336,0.0,0.0,0.4820974554608283,cat_B,2710.693554709618,108.0,705.6430143283291,414466676831.16,0.0,0.0,10.8261371880017
Vinhos de mesa,6449,463971018239.281,176200625.0,2633.19734671361,4.23006117493168,12.2242413020583,51.688,51.0776596069336,0.0,0.0,0.4820974554608283,cat_B,13930.560223699227,54.0,292.8557964603737,463971018239.281,0.0,0.0,12.2242413020583
Suco de uva,30,520117180313.906,181049443.0,2872.79083379398,6.67133539306172,8.49551838265678,51.827,51.0776596069336,0.0,0.0,0.4820974554608283,cat_B,75.406980687423,72.0,104.62112284602557,463971018239.281,0.0,0.0,12.2242413020583
Vinhos de mesa,1350,520117180313.906,181049443.0,2872.79083379398,6.67133539306172,8.49551838265678,51.827,51.0776596069336,0.0,0.0,0.4820974554608283,cat_B,3023.011993629726,6449.0,13930.560223699227,520117180313.906,0.0,0.0,8.49551838265678
Uvas frescas,61200,493026682800.63,190671878.0,2585.73360671797,2.65269329543003,9.00943498007699,51.939,51.0776596069336,0.0,0.0,0.4820974554608283,cat_B,109346.52442651794,0.0,0.0,520117180313.906,0.0,0.0,8.49551838265678
Espumantes,68,404649125252.16,195443700.0,2070.4127339595,-1.61686894906529,15.6968126387972,52.189,58.2213401794434,0.0,0.0,0.5091369694338547,cat_B,581.6147237372244,388.0,2710.693554709618,493026682800.63,0.0,0.0,9.00943498007699
Espumantes,976,421739251509.08,204938755.0,2057.87944554011,1.92275734200651,12.0951065173432,52.669,62.0160102844238,0.0,0.0,0.5221888591404533,cat_B,5033.12524541331,68.0,581.6147237372244,404649125252.16,0.0,0.0,15.6968126387972
Vinhos de mesa,5175,421739251509.08,204938755.0,2057.87944554011,1.92275734200651,12.0951065173432,52.669,62.0160102844238,0.0,0.0,0.5221888591404533,cat_B,7807.652713783368,1350.0,3023.011993629726,421739251509.08,0.0,0.0,12.0951065173432
Espumantes,1809,474517490844.461,209485641.0,2265.15520863056,2.20842927714881,11.3964223378115,53.009,62.0160102844238,0.0,0.0,0.5221888591404533,cat_B,9218.388141142234,976.0,5033.12524541331,421739251509.08,0.0,0.0,12.0951065173432
Vinhos de mesa,28437,474517490844.461,209485641.0,2265.15520863056,2.20842927714881,11.3964223378115,53.009,62.0160102844238,0.0,0.0,0.5221888591404533,cat_B,47306.66242269916,5175.0,7807.652713783368,474517490844.461,0.0,0.0,11.3964223378115
Espumantes,4613,432198898467.795,213996181.0,2019.65706326224,-1.79425308274458,13.2460234276597,53.072,62.0160102844238,0.0,0.0,0.5221888591404533,cat_B,19062.94783452017,1809.0,9218.388141142234,474517490844.461,0.0,0.0,11.3964223378115
Vinhos de mesa,12094,432198898467.795,213996181.0,2019.65706326224,-1.79425308274458,13.2460234276597,53.072,62.0160102844238,0.0,0.0,0.5221888591404533,cat_B,32135.99942042649,28437.0,47306.66242269916,432198898467.795,0.0,0.0,13.2460234276597
Vinhos de mesa,68247,440833635873.827,218529286.0,2017.27486481527,3.64718654072446,16.9528457221608,53.455,63.1555404663086,0.0,0.0,0.5283821261920267,cat_B,131013.80783112522,12094.0,32135.99942042649,432198898467.795,0.0,0.0,13.2460234276597
Espumantes,6705,477403400101.174,223150896.0,2139.37478476974,3.25168140827093,18.8471877843274,54.079,63.1555404663086,0.0,0.0,0.5283821261920267,cat_B,34928.05437802191,4613.0,19062.94783452017,440833635873.827,0.0,0.0,16.9528457221608
Suco de uva,1530,477403400101.174,223150896.0,2139.37478476974,3.25168140827093,18.8471877843274,54.079,63.1555404663086,0.0,0.0,0.5283821261920267,cat_B,2604.6514496591553,30.0,75.406980687423,477403400101.174,0.0,0.0,18.8471877843274
Vinhos de mesa,32234,477403400101.174,223150896.0,2139.37478476974,3.25168140827093,18.8471877843274,54.079,63.1555404663086,0.0,0.0,0.5283821261920267,cat_B,53896.9912935026,68247.0,131013.80783112522,477403400101.174,0.0,0.0,18.8471877843274
Suco de uva,12390,363846332834.618,227882945.0,1596.63696129001,2.86021499108364,24.6595502031139,54.462,63.1555404663086,0.0,0.0,0.5283821261920267,cat_B,17466.40184179953,1530.0,2604.6514496591553,477403400101.174,0.0,0.0,18.8471877843274
Vinhos de mesa,10800,363846332834.618,227882945.0,1596.63696129001,2.86021499108364,24.6595502031139,54.462,63.1555404663086,0.0,0.0,0.5283821261920267,cat_B,16949.595657396407,32234.0,53896.9912935026,363846332834.618,0.0,0.0,24.6595502031139
Suco de uva,29835,22534253702.8686,3960612.0,5689.5888066967,4.5329339514721,7.41947283637503,74.4421951219512,95.0,818967012383.362,827621492247.3883,0.0,cat_A,100126.13756756758,0.0,0.0,0.0,0.0,0.0,0.0
Vinhos de mesa,111,32877805200.023,4007313.0,8204.45151152979,4.95210308007034,11.6892234816854,74.8175609756098,95.0,1158698272398.5564,1348849222292.3728,0.0,cat_A,588.8957063197026,0.0,0.0,22534253702.8686,818967012383.362,827621492247.3883,7.41947283637503
Suco de uva,60451,53132244623.9213,4072517.0,13046.5372210653,4.37250644905167,4.50972761206209,75.4139024390244,95.0,2045180782370.0144,1933354396635.1372,0.0,cat_A,305609.13181818184,29835.0,100126.13756756758,32877805200.023,1158698272398.5564,1348849222292.3728,11.6892234816854
Suco de uva,19875,64439382896.0156,4085620.0,15772.2409073814,4.5642429885892,10.878661087866,75.6717073170732,95.0,2701895043731.7817,2329992711370.2617,0.0,cat_A,102143.0771723301,60451.0,305609.13181818184,53132244623.9213,2045180782370.0144,1933354396635.1372,4.50972761206209
Vinhos de mesa,163,61627240831.0948,4128432.0,14927.5174766339,3.97300738250756,8.46524432209222,76.0668292682927,95.0,2511553642892.388,2043870950057.566,0.0,cat_A,377.9385542168675,111.0,588.8957063197026,64439382896.0156,2701895043731.7817,2329992711370.2617,10.878661087866
Uvas frescas,6023,62057955032.7758,4140099.0,14989.4857665906,6.05238136645431,6.21827411167512,76.2243902439024,95.0,2580334497335.049,2050444158549.285,0.0,cat_A,14416.409769008662,0.0,0.0,61627240831.0948,2511553642892.388,2043870950057.566,8.46524432209222
Uvas frescas,10515,65416879914.3907,4152516.0,15753.5527652129,5.55340492253016,5.71485463958579,75.9168292682927,95.0,2703752384497.28,2244858791234.355,0.0,cat_A,24459.579089219333,6023.0,14416.409769008662,62057955032.7758,2580334497335.049,2050444158549.285,6.21827411167512
Suco de uva,34450,78693118044.0045,4167354.0,18883.2333523873,4.0421122334956,7.17649274816357,76.2412195121951,95.0,2600308328938.2925,2884998715296.0903,0.0,cat_A,98282.54170620439,19875.0,102143.0771723301,65416879914.3907,2703752384497.28,2244858791234.355,5.71485463958579
Uvas frescas,27415,78693118044.0045,4167354.0,18883.2333523873,4.0421122334956,7.17649274816357,76.2412195121951,95.0,2600308328938.2925,2884998715296.0903,0.0,cat_A,71427.214270073,10515.0,24459.579089219333,78693118044.0045,2600308328938.2925,2884998715296.0903,7.17649274816357
